Unnamed: 0,rep,hv,dataset,exp,num_pts,avg_pred_perf,avg_fair_perf,objective1,objective2
39,19,0.5730619199626708,pmad_rus_epds,Deterministic Weights,8,0.5628608545034641,0.0027424942263279,0,1
40,0,0.7063307913069209,pmad_rus_epds,Evolved Weights,22,0.6121929456225069,0.0051563513526217,0,1
41,1,0.7637857039993965,pmad_rus_epds,Evolved Weights,17,0.5858239369650863,0.0051540939701515,0,1
42,2,0.769566326462581,pmad_rus_epds,Evolved Weights,21,0.5918288793577479,0.003365590710055,0,1
43,3,0.6798974171397003,pmad_rus_epds,Evolved Weights,11,0.621562040730632,0.0040885333215465,0,1
44,4,0.8120643798923384,pmad_rus_epds,Evolved Weights,11,0.6485408356078103,0.0020535901742599,0,1
45,5,0.7551617047338867,pmad_rus_epds,Evolved Weights,21,0.5655174309908721,0.0044806799699227,0,1
46,6,0.7827049491472028,pmad_rus_epds,Evolved Weights,26,0.5709495469888078,0.0015472358967745,0,1
47,7,0.7342701639885096,pmad_rus_epds,Evolved Weights,9,0.6225301513985116,0.0060352915704387,0,1
48,8,0.7276036683513801,pmad_rus_epds,Evolved Weights,15,0.6088144726712856,0.0035305390398506,0,1
49,9,0.7070594775864392,pmad_rus_epds,Evolved Weights,8,0.6400837182448037,0.0078536654409291,0,1
50,10,0.7537189336245939,pmad_rus_epds,Evolved Weights,6,0.6153772132409546,0.0052239996995812,0,1
51,11,0.7667059280485918,pmad_rus_epds,Evolved Weights,22,0.5885733781230318,0.0043936236129104,0,1
52,12,0.7331349502822424,pmad_rus_epds,Evolved Weights,10,0.62459584295612,0.0052601343901957,0,1
53,13,0.6363443685665923,pmad_rus_epds,Evolved Weights,14,0.5988947542065325,0.0046819231576737,0,1
54,14,0.7522200179603519,pmad_rus_epds,Evolved Weights,12,0.6004618937644343,0.0050468984238888,0,1
55,15,0.7801577271821305,pmad_rus_epds,Evolved Weights,6,0.6095073133179368,0.004967413320179,0,1
56,16,0.708270838493553,pmad_rus_epds,Evolved Weights,16,0.6311345265588915,0.008910914128769,0,1
57,17,0.7176358966854769,pmad_rus_epds,Evolved Weights,11,0.5780495486038211,0.0031726613769922,0,1
58,18,0.629036145878134,pmad_rus_epds,Evolved Weights,13,0.5912684313377153,0.0028803311135874,0,1
59,19,0.7645178038563741,pmad_rus_epds,Evolved Weights,10,0.5991339491916858,0.0048221594676788,0,1
0,0,0.942635556311885,heart_disease,Equal Weights,6,0.943355119825708,0.0170363227258116,1,1
1,1,0.8668054110301768,heart_disease,Equal Weights,2,0.8774193548387097,0.0203595980962453,1,1
2,2,0.9633620689655172,heart_disease,Equal Weights,1,0.9633620689655172,0.0,1,1
3,3,0.9638324551131928,heart_disease,Equal Weights,4,0.9580357142857144,0.0048155737704918,1,1
4,4,0.9738023679417124,heart_disease,Equal Weights,4,0.9706944444444444,0.0081967213114754,1,1
5,5,0.9748349567561112,heart_disease,Equal Weights,1,0.9774193548387096,0.002644103648863,1,1
6,6,0.9019425348140314,heart_disease,Equal Weights,4,0.9115591397849464,0.0196721311475409,1,1
7,7,0.8509550047480141,heart_disease,Equal Weights,2,0.8618279569892473,0.0177154944473823,1,1
8,8,0.947406453711624,heart_disease,Equal Weights,3,0.9541569541569542,0.0193358554014291,1,1
9,9,0.8841123492792453,heart_disease,Equal Weights,5,0.8842105263157896,0.0226056945642795,1,1
10,10,0.897326538530826,heart_disease,Equal Weights,2,0.9101648351648352,0.0242749054224464,1,1
11,11,0.8655925808395901,heart_disease,Equal Weights,3,0.859421921921922,0.0128489144882587,1,1
12,12,0.9227099124507904,heart_disease,Equal Weights,3,0.9164874551971326,0.0054644808743169,1,1
13,13,0.8971096584913916,heart_disease,Equal Weights,7,0.8938775510204081,0.0219471395115423,1,1
14,14,0.8540781559143583,heart_disease,Equal Weights,2,0.8688038793103448,0.0230532786885245,1,1
15,15,0.9159900581286572,heart_disease,Equal Weights,3,0.937049062049062,0.0357675111773472,1,1
16,16,0.8944507385666637,heart_disease,Equal Weights,3,0.8905122655122656,0.0046838407494145,1,1
17,17,0.9070581885861004,heart_disease,Equal Weights,2,0.9196623093681916,0.0170006071645415,1,1
18,18,0.952639202939514,heart_disease,Equal Weights,3,0.9475574712643678,0.0095628415300546,1,1
19,19,0.8953615213397399,heart_disease,Equal Weights,5,0.8880387931034484,0.0118852459016393,1,1
20,0,0.942037320660612,heart_disease,Deterministic Weights,4,0.9410403050108932,0.0163934426229508,1,1
21,1,0.8636515355703018,heart_disease,Deterministic Weights,2,0.8755376344086021,0.0203595980962453,1,1
22,2,0.9639008620689656,heart_disease,Deterministic Weights,1,0.9639008620689656,0.0,1,1
23,3,0.95673131342701,heart_disease,Deterministic Weights,3,0.9551587301587302,0.0065573770491803,1,1
24,4,0.9688570127504554,heart_disease,Deterministic Weights,2,0.9669444444444444,0.0040983606557377,1,1
25,5,0.9710791923258446,heart_disease,Deterministic Weights,2,0.9725806451612904,0.0031729243786356,1,1
26,6,0.9051295610787944,heart_disease,Deterministic Weights,3,0.9148745519713264,0.0218579234972677,1,1
27,7,0.8487908201270306,heart_disease,Deterministic Weights,2,0.8567204301075269,0.0169222633527234,1,1
28,8,0.9515322494515432,heart_disease,Deterministic Weights,4,0.94740675990676,0.0116645649432534,1,1
29,9,0.8947563393045769,heart_disease,Deterministic Weights,6,0.8926392067124332,0.0291918320391141,1,1
30,10,0.8979179080692322,heart_disease,Deterministic Weights,3,0.899084249084249,0.0222782681799075,1,1
31,11,0.8598995816818148,heart_disease,Deterministic Weights,3,0.8451576576576576,0.009009009009009,1,1
32,12,0.9242960808508138,heart_disease,Deterministic Weights,4,0.9186827956989247,0.0075136612021857,1,1
33,13,0.8944576266824511,heart_disease,Deterministic Weights,6,0.8932234432234433,0.0220921155347384,1,1
34,14,0.8655142603518937,heart_disease,Deterministic Weights,5,0.8691810344827585,0.0258196721311475,1,1
35,15,0.911835246224218,heart_disease,Deterministic Weights,3,0.9352453102453104,0.0357675111773472,1,1
36,16,0.8858662317385971,heart_disease,Deterministic Weights,3,0.8869047619047619,0.0023419203747072,1,1
37,17,0.9086339723773204,heart_disease,Deterministic Weights,4,0.9155773420479304,0.01578627808136,1,1
38,18,0.9527220092566422,heart_disease,Deterministic Weights,3,0.9513290229885056,0.0061475409836065,1,1
39,19,0.8931831631571509,heart_disease,Deterministic Weights,8,0.8864493534482759,0.0154328893442622,1,1
40,0,0.9466267702838126,heart_disease,Evolved Weights,9,0.9235657225853304,0.0139290688953176,1,1
41,1,0.8927525971921325,heart_disease,Evolved Weights,4,0.8571236559139785,0.0063458487572712,1,1
42,2,0.9670605226993628,heart_disease,Evolved Weights,3,0.9617456896551724,0.0030148859996231,1,1
43,3,0.9676258782201403,heart_disease,Evolved Weights,8,0.893154761904762,0.0007684426229508,1,1
44,4,0.9844444444444445,heart_disease,Evolved Weights,1,0.9844444444444445,0.0,1,1
45,5,0.9728911141058664,heart_disease,Evolved Weights,4,0.9490591397849464,0.0022474881015335,1,1
46,6,0.9089441212762208,heart_disease,Evolved Weights,4,0.8834677419354838,0.010655737704918,1,1
47,7,0.8677117983885182,heart_disease,Evolved Weights,18,0.8414277180406213,0.0128973500205652,1,1
48,8,0.9531465102083008,heart_disease,Evolved Weights,5,0.9468531468531468,0.0156368221941992,1,1
49,9,0.9155457833727884,heart_disease,Evolved Weights,4,0.8924485125858124,0.0059318377911993,1,1
50,10,0.9004888239125314,heart_disease,Evolved Weights,6,0.860989010989011,0.0113493064312736,1,1
51,11,0.8787890127610996,heart_disease,Evolved Weights,6,0.8514451951951951,0.009009009009009,1,1
52,12,0.9244444444444444,heart_disease,Evolved Weights,4,0.8935483870967742,0.0068306010928961,1,1
53,13,0.9046403479424556,heart_disease,Evolved Weights,4,0.8991758241758241,0.0168618266978922,1,1
54,14,0.8697903785684002,heart_disease,Evolved Weights,5,0.8454741379310345,0.0129098360655737,1,1
55,15,0.9487382339468778,heart_disease,Evolved Weights,5,0.929978354978355,0.0169895678092399,1,1
56,16,0.8853257398339367,heart_disease,Evolved Weights,1,0.8863636363636365,0.0011709601873536,1,1
57,17,0.9249526768813172,heart_disease,Evolved Weights,14,0.8888499844382196,0.00394656952034,1,1
58,18,0.9660637630723572,heart_disease,Evolved Weights,17,0.8236878803245437,0.0013259402121504,1,1
59,19,0.9091286236044376,heart_disease,Evolved Weights,7,0.8905480295566502,0.0096604215456674,1,1
0,0,0.996402673752549,student_math,Equal Weights,2,0.9962418300653596,0.0039091586001489,1,1
1,1,0.9654451007969994,student_math,Equal Weights,3,0.9692592592592592,0.0097890295358649,1,1
2,2,0.9800787188247868,student_math,Equal Weights,3,0.983448275862069,0.0097482904117561,1,1
3,3,0.9858786255061032,student_math,Equal Weights,4,0.9885344827586208,0.0099301615015277,1,1
4,4,0.9670155572777632,student_math,Equal Weights,5,0.9610884353741496,0.0110548523206751,1,1
5,5,0.9728953184649388,student_math,Equal Weights,1,0.9761904761904764,0.0033755274261603,1,1
6,6,0.985735298651194,student_math,Equal Weights,3,0.9842995169082126,0.005498018156246,1,1
7,7,0.965574488802337,student_math,Equal Weights,3,0.982051282051282,0.0238396624472573,1,1
8,8,0.9669050489394068,student_math,Equal Weights,4,0.969812925170068,0.0158227848101265,1,1
9,9,0.9841106783511848,student_math,Equal Weights,3,0.9914529914529916,0.0147679324894514,1,1
10,10,0.9621105657452856,student_math,Equal Weights,1,0.9670068027210884,0.0050632911392405,1,1
11,11,0.975747482346442,student_math,Equal Weights,3,0.9766365202411714,0.0086732301922175,1,1
12,12,0.9710376729495472,student_math,Equal Weights,4,0.9723039215686274,0.0095867460908413,1,1
13,13,0.9726941236870454,student_math,Equal Weights,3,0.9680851063829788,0.0067246835443037,1,1
14,14,0.9681201872125972,student_math,Equal Weights,5,0.9712121212121212,0.0095128500191791,1,1
15,15,0.9779097775131296,student_math,Equal Weights,3,0.9799423758865248,0.0090981012658227,1,1
16,16,0.9605881866273438,student_math,Equal Weights,2,0.9656862745098038,0.011169024571854,1,1
17,17,0.98008301355477,student_math,Equal Weights,2,0.9833662714097496,0.0055619485999232,1,1
18,18,0.951290156171677,student_math,Equal Weights,3,0.9705882352941176,0.0275502606105733,1,1
19,19,0.9891015815608944,student_math,Equal Weights,2,0.9879251700680272,0.0029535864978902,1,1
20,0,0.9976996432725486,student_math,Deterministic Weights,2,0.9968954248366012,0.0039091586001489,1,1
21,1,0.9687555555555556,student_math,Deterministic Weights,3,0.969753086419753,0.0060759493670886,1,1
22,2,0.9797322355845212,student_math,Deterministic Weights,4,0.9827586206896552,0.0105848974247053,1,1
23,3,0.9815150739776336,student_math,Deterministic Weights,3,0.9908045977011494,0.0122217372326494,1,1
24,4,0.963551910215563,student_math,Deterministic Weights,5,0.9623809523809526,0.0122362869198312,1,1
25,5,0.973846981830707,student_math,Deterministic Weights,3,0.9716553287981858,0.0071729957805907,1,1
26,6,0.985083991463138,student_math,Deterministic Weights,4,0.9855072463768116,0.0069044879171461,1,1
27,7,0.9655333089905876,student_math,Deterministic Weights,5,0.9798717948717948,0.0259493670886076,1,1
28,8,0.9682437785240676,student_math,Deterministic Weights,4,0.9718537414965986,0.0158227848101265,1,1
29,9,0.984087958455047,student_math,Deterministic Weights,3,0.9905982905982906,0.0147679324894514,1,1
30,10,0.9641410488245932,student_math,Deterministic Weights,1,0.969047619047619,0.0050632911392405,1,1
31,11,0.9688417657918934,student_math,Deterministic Weights,3,0.9805124892334196,0.0146507266760431,1,1
32,12,0.9732371677884356,student_math,Deterministic Weights,2,0.9777777777777776,0.0089352196574832,1,1
33,13,0.9744698472848774,student_math,Deterministic Weights,3,0.9749556737588652,0.0093618143459915,1,1
34,14,0.9690940525482978,student_math,Deterministic Weights,5,0.9702239789196312,0.0077483697736862,1,1
35,15,0.9765863025602612,student_math,Deterministic Weights,3,0.9792774822695036,0.008834388185654,1,1
36,16,0.9602263491646348,student_math,Deterministic Weights,2,0.961111111111111,0.011169024571854,1,1
37,17,0.9797583075463696,student_math,Deterministic Weights,1,0.9835309617918312,0.0038358266206367,1,1
38,18,0.954680891964629,student_math,Deterministic Weights,4,0.96609477124183,0.0245718540580789,1,1
39,19,0.9921477367318235,student_math,Deterministic Weights,3,0.989795918367347,0.0040787623066104,1,1
40,0,1.0,student_math,Evolved Weights,4,1.0,0.0,1,1
41,1,0.9732155649320208,student_math,Evolved Weights,7,0.9687830687830687,0.0103435804701627,1,1
42,2,0.9834253977332592,student_math,Evolved Weights,4,0.9820689655172412,0.0067656045395024,1,1
43,3,0.9905969385451316,student_math,Evolved Weights,3,0.977816091954023,0.0016004655899898,1,1
44,4,0.9762404202187204,student_math,Evolved Weights,4,0.9663265306122448,0.0040084388185654,1,1
45,5,0.979673067539252,student_math,Evolved Weights,3,0.9574829931972788,0.0049226441631504,1,1
46,6,0.9867541427180192,student_math,Evolved Weights,5,0.977931488801054,0.0032988108937476,1,1
47,7,0.9871460159039274,student_math,Evolved Weights,5,0.9812179487179488,0.0196835443037974,1,1
48,8,0.9695675823071844,student_math,Evolved Weights,3,0.9636054421768708,0.0098452883263009,1,1
49,9,0.9916228497241156,student_math,Evolved Weights,3,0.989957264957265,0.0080168776371308,1,1
50,10,0.9778153793162836,student_math,Evolved Weights,2,0.970408163265306,0.0025316455696202,1,1
51,11,0.9728802556358732,student_math,Evolved Weights,5,0.9668604651162792,0.0132911392405063,1,1
52,12,0.9762243343602024,student_math,Evolved Weights,6,0.9782135076252724,0.008687019111442,1,1
53,13,0.971536477620859,student_math,Evolved Weights,3,0.9751773049645388,0.0093618143459915,1,1
54,14,0.9694313930317332,student_math,Evolved Weights,3,0.9705753184014052,0.0065209052550824,1,1
55,15,0.9881951136631428,student_math,Evolved Weights,5,0.9748005319148938,0.0051424050632911,1,1
56,16,0.9670647608758072,student_math,Evolved Weights,9,0.9474219317356573,0.0054604120129064,1,1
57,17,0.9854875365957568,student_math,Evolved Weights,8,0.982831027667984,0.0024932873034138,1,1
58,18,0.9581942680273896,student_math,Evolved Weights,4,0.9580882352941178,0.0204765450483991,1,1
59,19,0.99179224432389,student_math,Evolved Weights,3,0.9892290249433108,0.0053445850914205,1,1
0,0,0.9638941204982792,student_por,Equal Weights,4,0.962391304347826,0.0052842809364548,1,1
1,1,0.967374213836478,student_por,Equal Weights,1,0.967374213836478,0.0,1,1
2,2,0.9734208995549904,student_por,Equal Weights,2,0.9726136363636364,0.0059090909090909,1,1
3,3,0.9865679824561404,student_por,Equal Weights,1,0.9865679824561404,0.0,1,1
4,4,0.9874624329675402,student_por,Equal Weights,3,0.9897660818713452,0.0042959964012595,1,1
5,5,0.9890288500609508,student_por,Equal Weights,1,0.9890288500609508,0.0,1,1
6,6,0.9796980739198334,student_por,Equal Weights,1,0.9796980739198334,0.0,1,1
7,7,0.973437109283482,student_por,Equal Weights,2,0.97226173541963,0.0021136521136521,1,1
8,8,0.9578746639290788,student_por,Equal Weights,4,0.9598516397709528,0.0049183117767188,1,1
9,9,0.9904401484365812,student_por,Equal Weights,2,0.9889162561576356,0.0025198938992042,1,1
10,10,0.968901681471794,student_por,Equal Weights,3,0.9677637816605716,0.0039539899352983,1,1
11,11,0.972161909146262,student_por,Equal Weights,3,0.9744744744744744,0.0064680064680064,1,1
12,12,0.9927894847346072,student_por,Equal Weights,2,0.9925731760594146,0.0024347212420606,1,1
13,13,0.993171471710108,student_por,Equal Weights,2,0.9923863636363636,0.0032517482517482,1,1
14,14,0.9750314739229026,student_por,Equal Weights,2,0.9738095238095238,0.0032600732600732,1,1
15,15,0.970741876654677,student_por,Equal Weights,2,0.9705404307192198,0.0021207764198418,1,1
16,16,0.9825112945312092,student_por,Equal Weights,3,0.981981981981982,0.0048510048510048,1,1
17,17,0.9272872607251936,student_por,Equal Weights,4,0.921189692982456,0.0030870445344129,1,1
18,18,0.977454837064738,student_por,Equal Weights,3,0.9797848342876976,0.0054912638983435,1,1
19,19,0.9860552014869792,student_por,Equal Weights,4,0.9858374384236452,0.0060013262599469,1,1
20,0,0.96448139207988,student_por,Deterministic Weights,5,0.9640579710144926,0.0048963210702341,1,1
21,1,0.9683569182389936,student_por,Deterministic Weights,1,0.9683569182389936,0.0,1,1
22,2,0.972950890019072,student_por,Deterministic Weights,3,0.9728787878787878,0.0082750582750582,1,1
23,3,0.9843725954139736,student_por,Deterministic Weights,2,0.9841008771929824,0.0021929824561403,1,1
24,4,0.9871919170395624,student_por,Deterministic Weights,1,0.9901315789473684,0.0029689608636977,1,1
25,5,0.9847622917513206,student_por,Deterministic Weights,1,0.9847622917513206,0.0,1,1
26,6,0.9781363872982822,student_por,Deterministic Weights,1,0.9781363872982822,0.0,1,1
27,7,0.973673186262091,student_por,Deterministic Weights,2,0.972380275011854,0.0021136521136521,1,1
28,8,0.957096513792418,student_por,Deterministic Weights,5,0.9596564289432588,0.006004084411164,1,1
29,9,0.9895320197044336,student_por,Deterministic Weights,2,0.9895320197044336,0.0,1,1
30,10,0.9676736675166384,student_por,Deterministic Weights,2,0.9655627793579846,0.0026240115025161,1,1
31,11,0.9733485044295856,student_por,Deterministic Weights,1,0.9765291607396872,0.0032571032571032,1,1
32,12,0.9925731760594146,student_por,Deterministic Weights,1,0.9925731760594146,0.0,1,1
33,13,0.9931818181818182,student_por,Deterministic Weights,1,0.9931818181818182,0.0,1,1
34,14,0.9761790894819464,student_por,Deterministic Weights,3,0.9753015873015872,0.0044200244200244,1,1
35,15,0.9721220851173344,student_por,Deterministic Weights,5,0.9693620479479886,0.0059813084112149,1,1
36,16,0.9792100284987908,student_por,Deterministic Weights,4,0.980737316263632,0.0055093555093555,1,1
37,17,0.9294720860856596,student_por,Deterministic Weights,4,0.9233826754385964,0.0048076923076923,1,1
38,18,0.9761629285291832,student_por,Deterministic Weights,2,0.9778761061946902,0.0036759700476514,1,1
39,19,0.9851536468881892,student_por,Deterministic Weights,3,0.9888136288998356,0.0070291777188328,1,1
40,0,0.9686956521739132,student_por,Evolved Weights,1,0.9686956521739132,0.0,1,1
41,1,0.9669811320754716,student_por,Evolved Weights,1,0.9669811320754716,0.0,1,1
42,2,0.9693364748887476,student_por,Evolved Weights,1,0.9756818181818182,0.0065034965034965,1,1
43,3,0.9887546759949808,student_por,Evolved Weights,7,0.9882910401002506,0.0016387121650279,1,1
44,4,0.993421052631579,student_por,Evolved Weights,1,0.993421052631579,0.0,1,1
45,5,0.9890288500609508,student_por,Evolved Weights,1,0.9890288500609508,0.0,1,1
46,6,0.978656949505466,student_por,Evolved Weights,1,0.978656949505466,0.0,1,1
47,7,0.9722418720285008,student_por,Evolved Weights,4,0.969950213371266,0.0016112266112266,1,1
48,8,0.964067298877478,student_por,Evolved Weights,4,0.9605674128058302,0.0053948264125255,1,1
49,9,0.9876785224288198,student_por,Evolved Weights,2,0.9870689655172414,0.0025198938992042,1,1
50,10,0.9650245044841878,student_por,Evolved Weights,3,0.9620750372477312,0.0039539899352983,1,1
51,11,0.9719872624566792,student_por,Evolved Weights,4,0.9685870080606922,0.0051282051282051,1,1
52,12,0.9908203697657448,student_por,Evolved Weights,2,0.9902795980777632,0.0024347212420606,1,1
53,13,0.9963636363636365,student_por,Evolved Weights,1,0.9963636363636365,0.0,1,1
54,14,0.9833702285016572,student_por,Evolved Weights,3,0.9798095238095238,0.0054456654456654,1,1
55,15,0.987842331748388,student_por,Evolved Weights,2,0.982222673709874,0.0073687994248741,1,1
56,16,0.984352773826458,student_por,Evolved Weights,1,0.984352773826458,0.0,1,1
57,17,0.938829773066269,student_por,Evolved Weights,2,0.9322916666666666,0.0015519568151147,1,1
58,18,0.984643414888079,student_por,Evolved Weights,1,0.984643414888079,0.0,1,1
59,19,0.9901303883393656,student_por,Evolved Weights,3,0.9885057471264368,0.0034924845269672,1,1
0,0,0.792108381530074,creditg,Equal Weights,8,0.7800965274405052,0.0078917253521126,1,1
1,1,0.8125504591301294,creditg,Equal Weights,6,0.8038826782065152,0.0061524822695035,1,1
2,2,0.7848008057485402,creditg,Equal Weights,6,0.7795075061274511,0.006531862745098,1,1
3,3,0.7862925161698686,creditg,Equal Weights,6,0.7787868066202775,0.0066666666666666,1,1
4,4,0.7998422009260182,creditg,Equal Weights,5,0.794975357615098,0.0089858156028368,1,1
5,5,0.7375273936976411,creditg,Equal Weights,7,0.7296184098639457,0.0061656746031746,1,1
6,6,0.7771858583940064,creditg,Equal Weights,5,0.7739715099715099,0.0066222222222222,1,1
7,7,0.8644895411883055,creditg,Equal Weights,8,0.8552194367679958,0.0043036912751677,1,1
8,8,0.8418670012271163,creditg,Equal Weights,3,0.8331981616653149,0.0045012165450121,1,1
9,9,0.821681872169946,creditg,Equal Weights,7,0.8137972312860811,0.006244087038789,1,1
10,10,0.8010050748351863,creditg,Equal Weights,7,0.7930357977693182,0.003907867494824,1,1
11,11,0.7833229228616999,creditg,Equal Weights,5,0.7715877757352942,0.0111176470588235,1,1
12,12,0.8226440934065933,creditg,Equal Weights,3,0.8138095238095238,0.0053974358974358,1,1
13,13,0.7946018211014508,creditg,Equal Weights,5,0.7812408936376882,0.0076267605633802,1,1
14,14,0.8089771763216208,creditg,Equal Weights,6,0.801880341880342,0.0057901234567901,1,1
15,15,0.7968999942661745,creditg,Equal Weights,5,0.7928589548452563,0.0045821917808219,1,1
16,16,0.8385296423054251,creditg,Equal Weights,7,0.8321645628798505,0.0042494824016563,1,1
17,17,0.833150781045526,creditg,Equal Weights,7,0.8267133755774216,0.0122593718338399,1,1
18,18,0.8451155193483033,creditg,Equal Weights,5,0.8387100342958291,0.0040076335877862,1,1
19,19,0.8120787700268146,creditg,Equal Weights,7,0.8066450299796468,0.011360544217687,1,1
20,0,0.7826155225427357,creditg,Deterministic Weights,6,0.7743645782742431,0.0054812206572769,1,1
21,1,0.8088620896026272,creditg,Deterministic Weights,4,0.8022899386945547,0.0049468085106382,1,1
22,2,0.78519899150492,creditg,Deterministic Weights,6,0.7806276807598039,0.0065196078431372,1,1
23,3,0.7896489995172161,creditg,Deterministic Weights,5,0.7835122066281401,0.0063021582733812,1,1
24,4,0.8097882187149131,creditg,Deterministic Weights,5,0.7936410626277197,0.0061205673758865,1,1
25,5,0.7374414428495645,creditg,Deterministic Weights,8,0.7302052331349207,0.0062369791666666,1,1
26,6,0.778163389258204,creditg,Deterministic Weights,8,0.7703703703703704,0.0049444444444444,1,1
27,7,0.867992768387928,creditg,Deterministic Weights,8,0.8576375180944861,0.0053020134228187,1,1
28,8,0.8491558036004997,creditg,Deterministic Weights,7,0.8377608951123028,0.0051355578727841,1,1
29,9,0.8226059522094001,creditg,Deterministic Weights,10,0.8092850385187187,0.0050529801324503,1,1
30,10,0.805858864192261,creditg,Deterministic Weights,9,0.7947314425224663,0.0051046698872785,1,1
31,11,0.7776506660223832,creditg,Deterministic Weights,4,0.7786218979779411,0.0093014705882352,1,1
32,12,0.8236945118343194,creditg,Deterministic Weights,5,0.8186813186813187,0.0063923076923076,1,1
33,13,0.8026007108092948,creditg,Deterministic Weights,3,0.8007730289784686,0.0084037558685446,1,1
34,14,0.8058721578558615,creditg,Deterministic Weights,8,0.7934188034188034,0.003787037037037,1,1
35,15,0.7922873206876421,creditg,Deterministic Weights,2,0.791761796042618,0.004195205479452,1,1
36,16,0.8355622167002053,creditg,Deterministic Weights,6,0.8305088047374163,0.0038164251207729,1,1
37,17,0.8282486706923142,creditg,Deterministic Weights,4,0.8236566895059503,0.0084131205673758,1,1
38,18,0.845580282305092,creditg,Deterministic Weights,8,0.8353454475052551,0.0040601145038167,1,1
39,19,0.8116436023774162,creditg,Deterministic Weights,5,0.8036709023231936,0.0076054421768707,1,1
40,0,0.7935023026698316,creditg,Evolved Weights,8,0.770496903836814,0.0053257042253521,1,1
41,1,0.8131580872291833,creditg,Evolved Weights,5,0.7908642865729054,0.0034042553191489,1,1
42,2,0.7858926402161278,creditg,Evolved Weights,4,0.7840504365808825,0.0066911764705882,1,1
43,3,0.8126313465090645,creditg,Evolved Weights,6,0.7938829264457287,0.0049280575539568,1,1
44,4,0.7989280690447143,creditg,Evolved Weights,4,0.7763853828585165,0.0068794326241134,1,1
45,5,0.7459801018931878,creditg,Evolved Weights,1,0.747953869047619,0.0026388888888888,1,1
46,6,0.7804749329956737,creditg,Evolved Weights,5,0.7726723646723647,0.0050962962962962,1,1
47,7,0.8622749571428949,creditg,Evolved Weights,4,0.8511975259902618,0.0043791946308724,1,1
48,8,0.8476568801815219,creditg,Evolved Weights,6,0.8293071486502144,0.0037043795620437,1,1
49,9,0.8296523514453806,creditg,Evolved Weights,3,0.8072487273054917,0.003532008830022,1,1
50,10,0.8131123531414517,creditg,Evolved Weights,9,0.7925367513375928,0.0045410628019323,1,1
51,11,0.7813272633272059,creditg,Evolved Weights,5,0.7568589154411764,0.0037647058823529,1,1
52,12,0.8322234573119188,creditg,Evolved Weights,2,0.8301373626373626,0.0034615384615384,1,1
53,13,0.7964065054484264,creditg,Evolved Weights,7,0.7927912301394574,0.0086368209255533,1,1
54,14,0.8150663501107946,creditg,Evolved Weights,2,0.8102564102564103,0.0017222222222222,1,1
55,15,0.7896558075832447,creditg,Evolved Weights,5,0.784728564180619,0.0053698630136986,1,1
56,16,0.8475621248077458,creditg,Evolved Weights,9,0.8237948677990753,0.00579307568438,1,1
57,17,0.8327536021531502,creditg,Evolved Weights,9,0.8305351871886312,0.0094168636721828,1,1
58,18,0.8343507312249127,creditg,Evolved Weights,5,0.7923553490430358,0.0028625954198473,1,1
59,19,0.827127441658219,creditg,Evolved Weights,2,0.8078552175587217,0.0022278911564625,1,1
0,0,0.9886947742908304,titanic,Equal Weights,2,0.9934413580246914,0.0063358778625954,1,1
1,1,0.9986339059830684,titanic,Equal Weights,2,0.9978682873730044,0.0013682846031974,1,1
2,2,0.9974368272813418,titanic,Equal Weights,2,0.9976190476190476,0.0014038782135649,1,1
3,3,0.9917739454341952,titanic,Equal Weights,2,0.9969476055002372,0.005189500468729,1,1
4,4,0.9964765827564068,titanic,Equal Weights,1,0.9966939642098878,0.0002181025081788,1,1
5,5,0.9941715024502874,titanic,Equal Weights,3,0.9939814814814816,0.0017811704834605,1,1
6,6,0.9959222749519372,titanic,Equal Weights,9,0.9989134768740032,0.0047420772611612,1,1
7,7,0.998574668624593,titanic,Equal Weights,3,0.9985047846889952,0.0020240573675688,1,1
8,8,0.9964452216477292,titanic,Equal Weights,1,0.9992309967465248,0.0027879190175904,1,1
9,9,0.993185233778626,titanic,Equal Weights,1,0.9979464285714286,0.0047709923664122,1,1
10,10,0.9978530445013412,titanic,Equal Weights,3,0.9981844368711456,0.0020796633392053,1,1
11,11,0.9969068094465536,titanic,Equal Weights,3,0.9970065312046444,0.0018243794709299,1,1
12,12,0.9993012530959348,titanic,Equal Weights,2,0.9992214691335408,0.0012969687986363,1,1
13,13,0.989855315238903,titanic,Equal Weights,2,0.9953395061728396,0.0062977099236641,1,1
14,14,0.9906130393614032,titanic,Equal Weights,1,0.9960677749360614,0.0054762694988383,1,1
15,15,0.9958421517329892,titanic,Equal Weights,3,0.9964176909339216,0.0024106066693451,1,1
16,16,0.9961853358686192,titanic,Equal Weights,1,0.9988339111251182,0.0026516673362796,1,1
17,17,0.9942921478116424,titanic,Equal Weights,2,0.9960355743141392,0.0029428551045159,1,1
18,18,0.9910775621656768,titanic,Equal Weights,3,0.9908057004657111,0.0035366622312486,1,1
19,19,0.993311529264922,titanic,Equal Weights,2,0.9913924891990696,0.0043780871127076,1,1
20,0,0.9882514206955046,titanic,Deterministic Weights,3,0.9921399176954732,0.0065139949109414,1,1
21,1,0.9959689031864346,titanic,Deterministic Weights,1,0.9981253023705854,0.0021604493734696,1,1
22,2,0.9959826837731186,titanic,Deterministic Weights,1,0.9979967159277504,0.0020180749319996,1,1
